item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test51_t1144_s02	20	2	51	test51	1144	\tb	b	invertedExpr	2	935	\tb	0.005514	)  ( [][] byte ,  error )  {\n [SOURCE:\tb]  =  encoding .Add JSON Path Ter min ator	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s03	20	3	51	test51	1144	\tb	b	invertedExpr	3	1011	\tb	0.001283	)  ( [][] byte ,  error )  {\n [SOURCE:\tb]  =  encoding .Add JSON Path Ter min ator	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s04	20	4	51	test51	1144	\tb	b	invertedExpr	4	452	(b	0.003361	json False )  Encode In verted Index Keys [SOURCE:(b]  * ast .Array Type )  ((* ast .Array	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s05	20	5	51	test51	1144	\tb	b	invertedExpr	5	498	.Expression	0.006058	 is Object Value  bool ))  (( in verted [SOURCE:.Expression] ,  error ))\n -  func  ( j  json	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s06	20	6	51	test51	1144	\tb	b	invertedExpr	6	6	wen	0.006324	<|im_start|> system \n You  are  Q [SOURCE:wen] ,  created  by  Alibaba  Cloud .  You  are	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s07	20	7	51	test51	1144	\tb	b	invertedExpr	7	1090	b	0.000747	 encode Contained In verted Index Sp ans (( [SOURCE:b]  * ast .Array Type ,  is Root  bool	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s08	20	8	51	test51	1144	\tb	b	invertedExpr	8	980	 b	0.000603	verted Index Sp ans From Leaf (j , [SOURCE: b] ,  is Root ,  is Object Value )\n	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s09	20	9	51	test51	1144	\tb	b	invertedExpr	9	480	b	0.001185	 encode Containing In verted Index Sp ans (( [SOURCE:b]  * ast .Array Type ,  is Root  bool	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test51_t1144_s10	20	10	51	test51	1144	\tb	b	invertedExpr	10	944	(b	0.002046	 =  encoding .Add JSON Path Ter min ator [SOURCE:(b] )\n \treturn  [][] byte { encoding .Encode True	>  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tb]  =  encoding .Add JSON Path Ter min ator	\tb = encoding.AddJSONPathTerminator(b)\n\treturn [][]byte{encoding.EncodeFalseDescending(b)}, nil	\tinvertedExpr, err := encodeContainedInvertedIndexSpansFromLeaf(j, b, isRoot)\n\treturn invertedExpr, err	spurious_correlation_results/human_annotation/full_code/test51/generated.go	spurious_correlation_results/human_annotation/full_code/test51/reference.go	spurious_correlation_results/human_annotation/full_code/test51/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test51/prompt.txt			
test66_t1915_s01	21	1	66	test66	1915	\tbreak	break	p	1	1801	\ttyp	0.005615	 < M ID >  \t \t }\n \t [SOURCE:\ttyp] .WriteString (p .s .L iteral ())\n \t \tt	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s02	21	2	66	test66	1915	\tbreak	break	p	2	1755	.Buffer	0.030364	 the  first  white  space .\n \tvar  typ  bytes [SOURCE:.Buffer] \n \tt ok  :=  p .scan ()\n \tfor	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s03	21	3	66	test66	1915	\tbreak	break	p	3	1878	(typ	0.003086	Comments (),\n \t \tType :       String Expr [SOURCE:(typ] .String ()),\n \t }\n \tp .set Comments (field	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s04	21	4	66	test66	1915	\tbreak	break	p	4	1753	 typ	0.020903	 tokens  until  the  first  white  space .\n \tvar [SOURCE: typ]  bytes .Buffer \n \tt ok  :=  p .scan	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s05	21	5	66	test66	1915	\tbreak	break	p	5	1752	\tvar	0.016309	 Scan  tokens  until  the  first  white  space .\n [SOURCE:\tvar]  typ  bytes .Buffer \n \tt ok  :=  p	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s06	21	6	66	test66	1915	\tbreak	break	p	6	1767	 tok	0.002821	 :=  p .scan ()\n \tfor  {\n \t \tif [SOURCE: tok]  !=  IDENT  &&  tok  !=  AST ER ISK	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s07	21	7	66	test66	1915	\tbreak	break	p	7	1758	ok	0.002931	 space .\n \tvar  typ  bytes .Buffer \n \tt [SOURCE:ok]  :=  p .scan ()\n \tfor  {\n \t \tif	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s08	21	8	66	test66	1915	\tbreak	break	p	8	1834	\tbreak	0.001285	 ||  tok  ==  WH ITES PACE  {\n \t\t [SOURCE:\tbreak] \n \t \t }\n \t }\n\n \tfield  :=	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
